artist_label,total_observations,final_pca_anomalies,high_priority_anomalies,extreme_anomalies,positive_anomalies,negative_anomalies,flat_anomalies,mean_pca_score,maximum_pca_score,mean_anomaly_score_ratio,maximum_anomaly_score_ratio,unique_tracks,unique_countries,latest_observation_date,anomaly_rate_pct,high_priority_share_pct,negative_direction_share_pct,positive_direction_share_pct,strongest_anomaly_track_id,strongest_anomaly_date,strongest_anomaly_country,strongest_anomaly_streams,strongest_anomaly_chart_position,strongest_anomaly_direction,strongest_anomaly_severity,strongest_anomaly_pca_score,strongest_anomaly_score_ratio,artist_level_explanation,artist_review_score
"SNIK, Capo Plaza",35,1,1,1,0,1,0,0.022593988960475795,0.6114699244499207,0.2373911071553798,6.424608005753682,1,2,2021-02-11,2.857142857142857,100.0,100.0,0.0,6KdACBLgLbJbAMe9wtUFlV,2020-07-23,gr,62680.0,36.0,Negative,Extreme,0.6114699244499207,6.424608005753682,"1 frozen-threshold PCA anomalies were identified from 35 model-eligible observations, producing an artist-level anomaly rate of 2.857%. The dominant anomaly direction was negative, with 1 negative, 0 positive and 0 flat-direction anomalies. 1 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 6.42 times the frozen PCA anomaly threshold and was classified as Extreme with negative direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",9
"SNIK, Marseaux",30,1,1,1,0,1,0,0.028331537684679994,0.6073496453666449,0.29767453237876224,6.381316950992213,1,2,2022-08-11,3.3333333333333335,100.0,100.0,0.0,4zk4Q1nwAC0zB2maZ2zyW9,2022-03-17,gr,169469.0,11.0,Negative,Extreme,0.6073496453666449,6.381316950992213,"1 frozen-threshold PCA anomalies were identified from 30 model-eligible observations, producing an artist-level anomaly rate of 3.333%. The dominant anomaly direction was negative, with 1 negative, 0 positive and 0 flat-direction anomalies. 1 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 6.38 times the frozen PCA anomaly threshold and was classified as Extreme with negative direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",9
"Đen, MTV Band",56,1,1,1,0,1,0,0.01543191020104905,0.6071405065990615,0.16214039294070223,6.379119566383741,1,1,2022-08-04,1.7857142857142858,100.0,100.0,0.0,34uOIsoy6ETS2sxOTWBRDF,2021-07-15,vn,133629.0,21.0,Negative,Extreme,0.6071405065990615,6.379119566383741,"1 frozen-threshold PCA anomalies were identified from 56 model-eligible observations, producing an artist-level anomaly rate of 1.786%. The dominant anomaly direction was negative, with 1 negative, 0 positive and 0 flat-direction anomalies. 1 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 6.38 times the frozen PCA anomaly threshold and was classified as Extreme with negative direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",9
"Mad Clip, Skive",2,1,1,1,0,1,0,0.33947941940007026,0.6071238438137387,3.566851137655469,6.378944493400259,1,1,2022-07-07,50.0,100.0,100.0,0.0,3ZLDKjQ2U71YZ1gwrTb693,2022-06-30,gr,51924.0,159.0,Negative,Extreme,0.6071238438137387,6.378944493400259,"1 frozen-threshold PCA anomalies were identified from 2 model-eligible observations, producing an artist-level anomaly rate of 50.000%. The dominant anomaly direction was negative, with 1 negative, 0 positive and 0 flat-direction anomalies. 1 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 6.38 times the frozen PCA anomaly threshold and was classified as Extreme with negative direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",9
Only Monday,105,1,1,1,0,1,0,0.013334041609848654,0.5973083699302126,0.1400984530069106,6.275815018718251,3,1,2023-04-06,0.9523809523809523,100.0,100.0,0.0,3ewJNxY8tVHvX94CAUtg89,2022-08-18,th,307540.0,25.0,Negative,Extreme,0.5973083699302126,6.275815018718251,"1 frozen-threshold PCA anomalies were identified from 105 model-eligible observations, producing an artist-level anomaly rate of 0.952%. The dominant anomaly direction was negative, with 1 negative, 0 positive and 0 flat-direction anomalies. 1 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 6.28 times the frozen PCA anomaly threshold and was classified as Extreme with negative direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",9
"Mad Clip, Skive, Justodd Beats",2,1,1,1,0,1,0,0.30082070979136066,0.5519158617446492,3.1606708083978137,5.798883840537148,1,1,2022-07-07,50.0,100.0,100.0,0.0,6YWBMAu8EGTp4a27pKUSQf,2022-06-30,gr,51575.0,163.0,Negative,Extreme,0.5519158617446492,5.798883840537148,"1 frozen-threshold PCA anomalies were identified from 2 model-eligible observations, producing an artist-level anomaly rate of 50.000%. The dominant anomaly direction was negative, with 1 negative, 0 positive and 0 flat-direction anomalies. 1 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 5.80 times the frozen PCA anomaly threshold and was classified as Extreme with negative direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",9
"Mad Clip, Light, Skive",11,1,1,1,0,1,0,0.05370169293981424,0.5434351706425433,0.5642343353093453,5.709778696080651,1,2,2022-11-10,9.090909090909092,100.0,100.0,0.0,61BaxNqs8df4B4Vtndb9DE,2022-06-30,gr,479542.0,5.0,Negative,Extreme,0.5434351706425433,5.709778696080651,"1 frozen-threshold PCA anomalies were identified from 11 model-eligible observations, producing an artist-level anomaly rate of 9.091%. The dominant anomaly direction was negative, with 1 negative, 0 positive and 0 flat-direction anomalies. 1 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 5.71 times the frozen PCA anomaly threshold and was classified as Extreme with negative direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",9
"benny blanco, Selena Gomez, J Balvin, Tainy",213,1,1,1,0,1,0,0.0074279316713429,0.5393700003623962,0.07804398446061155,5.66706665991619,1,40,2019-09-19,0.4694835680751174,100.0,100.0,0.0,1WSGTYKLEpKfNQYYW5Oymt,2019-05-02,in,117055.0,31.0,Negative,Extreme,0.5393700003623962,5.66706665991619,"1 frozen-threshold PCA anomalies were identified from 213 model-eligible observations, producing an artist-level anomaly rate of 0.469%. The dominant anomaly direction was negative, with 1 negative, 0 positive and 0 flat-direction anomalies. 1 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 5.67 times the frozen PCA anomaly threshold and was classified as Extreme with negative direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",9
"Mad Clip, FLY LO",2,1,1,1,0,1,0,0.30792737092784717,0.5392422872214584,3.2353392592995047,5.665724800186217,1,1,2022-07-07,50.0,100.0,100.0,0.0,2EmlqPUo3Dm6ELDVZSanLz,2022-06-30,gr,56682.0,140.0,Negative,Extreme,0.5392422872214584,5.665724800186217,"1 frozen-threshold PCA anomalies were identified from 2 model-eligible observations, producing an artist-level anomaly rate of 50.000%. The dominant anomaly direction was negative, with 1 negative, 0 positive and 0 flat-direction anomalies. 1 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 5.67 times the frozen PCA anomaly threshold and was classified as Extreme with negative direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",9
Barbara Pravi,4,1,1,1,0,1,0,0.15893129842314524,0.5240069741215867,1.6698634738784968,5.50565001874925,1,1,2021-08-12,25.0,100.0,100.0,0.0,1uAOCTevGnyKIDbgZdOCnE,2021-07-22,lt,9051.0,110.0,Negative,Extreme,0.5240069741215867,5.50565001874925,"1 frozen-threshold PCA anomalies were identified from 4 model-eligible observations, producing an artist-level anomaly rate of 25.000%. The dominant anomaly direction was negative, with 1 negative, 0 positive and 0 flat-direction anomalies. 1 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 5.51 times the frozen PCA anomaly threshold and was classified as Extreme with negative direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",9
BE:FIRST,89,1,1,1,0,1,0,0.016975468526293468,0.509747498774929,0.17835829144590534,5.355828194638444,3,1,2023-04-06,1.1235955056179776,100.0,100.0,0.0,3Itdlob7CzXIQqydeVwutQ,2022-08-18,jp,702562.0,42.0,Negative,Extreme,0.509747498774929,5.355828194638444,"1 frozen-threshold PCA anomalies were identified from 89 model-eligible observations, producing an artist-level anomaly rate of 1.124%. The dominant anomaly direction was negative, with 1 negative, 0 positive and 0 flat-direction anomalies. 1 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 5.36 times the frozen PCA anomaly threshold and was classified as Extreme with negative direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",9
"Mad Clip, Fy, Thug Slime",3,1,1,1,0,1,0,0.1804044733136595,0.5058927025739615,1.895478382795976,5.31532652228626,1,1,2022-07-14,33.333333333333336,100.0,100.0,0.0,6jUHmbuKjYbHnNoPUaVPUz,2022-06-30,gr,91034.0,72.0,Negative,Extreme,0.5058927025739615,5.31532652228626,"1 frozen-threshold PCA anomalies were identified from 3 model-eligible observations, producing an artist-level anomaly rate of 33.333%. The dominant anomaly direction was negative, with 1 negative, 0 positive and 0 flat-direction anomalies. 1 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 5.32 times the frozen PCA anomaly threshold and was classified as Extreme with negative direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",9
"Bsw, LMEN PRALA, T. Danny",59,1,1,1,0,1,0,0.013160617422788626,0.5033945313557218,0.13827631527613096,5.289078672364804,1,1,2022-08-11,1.694915254237288,100.0,100.0,0.0,0VcZUeaVzBil5tN3LCzkFm,2021-08-12,hu,51854.0,39.0,Negative,Extreme,0.5033945313557218,5.289078672364804,"1 frozen-threshold PCA anomalies were identified from 59 model-eligible observations, producing an artist-level anomaly rate of 1.695%. The dominant anomaly direction was negative, with 1 negative, 0 positive and 0 flat-direction anomalies. 1 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 5.29 times the frozen PCA anomaly threshold and was classified as Extreme with negative direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",9
"Staysman & Lazz, Staysman, Ringnes-Ronny",41,1,1,1,0,1,0,0.017766771344891925,0.5029193758964539,0.18667237235171036,5.284086296704895,1,1,2021-07-29,2.4390243902439024,100.0,100.0,0.0,7CrzOLGSbr4PFi9F9PNcJ4,2020-11-05,no,110446.0,74.0,Negative,Extreme,0.5029193758964539,5.284086296704895,"1 frozen-threshold PCA anomalies were identified from 41 model-eligible observations, producing an artist-level anomaly rate of 2.439%. The dominant anomaly direction was negative, with 1 negative, 0 positive and 0 flat-direction anomalies. 1 anomaly observations were classified as Very High or Extreme review priorities. The strongest observed anomaly reached 5.28 times the frozen PCA anomaly threshold and was classified as Extreme with negative direction. These results indicate unusual multivariate streaming behaviour relative to the frozen PCA model. They should be treated as analytical review signals rather than proof of a particular real-world event or causal explanation.",9
